bet_id,method,placed_ts,bankroll_before,planned_stake,executed_stake,pnl,result,skip_reason,bankroll_after,league,market,strategy,equity_peak,drawdown
B000304,kelly,2024-11-09 10:00:00,3299.45,131.98,131.98,15.84,win,,3315.29,Premier League,DNB_HOME,League_Specialist,10000.0,-0.668471
B000313,kelly,2024-11-09 23:30:00,3315.29,132.61,132.61,0.0,push,,3315.29,Premier League,DNB_HOME,Quant_Value,10000.0,-0.668471
B000321,kelly,2024-11-19 19:00:00,3315.29,132.61,132.61,-132.61,loss,,3182.68,Premier League,OVER_2_5,Quant_Value,10000.0,-0.681732
B000318,kelly,2024-11-20 07:00:00,3182.68,99.11,99.11,34.69,win,,3217.37,Premier League,BTTS_YES,Quant_Value,10000.0,-0.6782630000000001
B000323,kelly,2024-11-20 20:00:00,3217.37,8.74,8.74,-8.74,loss,,3208.63,Premier League,MONEYLINE_HOME,Quant_Value,10000.0,-0.679137
B000317,kelly,2024-11-21 10:00:00,3208.63,50.16,50.16,29.6,win,,3238.23,Premier League,MONEYLINE_HOME,League_Specialist,10000.0,-0.676177
B000322,kelly,2024-11-21 15:30:00,3238.23,129.53,129.53,15.54,win,,3253.77,Bundesliga,DNB_HOME,League_Specialist,10000.0,-0.674623
B000320,kelly,2024-11-22 03:00:00,3253.77,130.15,130.15,-130.15,loss,,3123.62,Premier League,MONEYLINE_HOME,League_Specialist,10000.0,-0.687638
B000319,kelly,2024-11-22 21:00:00,3123.62,84.55,84.55,-84.55,loss,,3039.07,Premier League,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.696093
B000325,kelly,2024-11-23 15:30:00,3039.07,121.56,121.56,-121.56,loss,,2917.51,Premier League,OVER_2_5,Quant_Value,10000.0,-0.7082489999999999
B000324,kelly,2024-11-24 00:00:00,2917.51,0.0,0.0,0.0,skipped,,2917.51,Premier League,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.7082489999999999
B000326,kelly,2024-11-26 04:30:00,2917.51,116.7,116.7,10.5,win,,2928.01,Bundesliga,DNB_HOME,Quant_Value,10000.0,-0.7071989999999999
B000327,kelly,2024-11-28 04:30:00,2928.01,76.16,76.16,-76.16,loss,,2851.85,Bundesliga,DNB_HOME,Quant_Value,10000.0,-0.714815
B000329,kelly,2024-11-28 08:30:00,2851.85,0.0,0.0,0.0,skipped,,2851.85,Bundesliga,MONEYLINE_HOME,Aggressive_Momentum,10000.0,-0.714815
B000328,kelly,2024-11-28 09:30:00,2851.85,81.33,81.33,-81.33,loss,,2770.52,Bundesliga,MONEYLINE_HOME,League_Specialist,10000.0,-0.7229479999999999
B000330,kelly,2024-11-30 09:30:00,2770.52,110.82,110.82,39.9,win,,2810.42,Bundesliga,BTTS_YES,Quant_Value,10000.0,-0.718958
B000331,kelly,2024-12-07 00:30:00,2810.42,112.42,112.42,17.99,win,,2828.41,Bundesliga,MONEYLINE_HOME,Quant_Value,10000.0,-0.717159
B000333,kelly,2024-12-07 02:30:00,2828.41,113.14,113.14,117.66,win,,2946.07,Bundesliga,OVER_2_5,Quant_Value,10000.0,-0.7053929999999999
B000332,kelly,2024-12-07 09:30:00,2946.07,117.84,117.84,0.0,push,,2946.07,Bundesliga,DNB_HOME,Aggressive_Momentum,10000.0,-0.7053929999999999
B000334,kelly,2024-12-10 03:30:00,2946.07,105.25,105.25,103.15,win,,3049.22,Bundesliga,MONEYLINE_HOME,League_Specialist,10000.0,-0.6950780000000001
